date,weekday,weather,temperature,is_holiday,ticket_price,event,visitors,high_attendance
2039-03-05,Saturday,sunny,16,0,600,0,2607,1
2039-03-06,Sunday,sunny,28,0,500,0,2953,1
2039-03-07,Monday,cloudy,14,0,700,0,1169,0
2039-03-08,Tuesday,rainy,5,0,800,0,458,0
2039-03-09,Wednesday,cloudy,15,0,500,1,2277,0
2039-03-10,Thursday,snowy,-9,0,500,0,828,0
2039-03-11,Friday,sunny,25,0,600,0,2638,1
2039-03-12,Saturday,cloudy,13,0,600,1,3646,1
2039-03-13,Sunday,cloudy,14,0,800,0,2488,0
2039-03-14,Monday,snowy,3,0,800,0,298,0
2039-03-15,Tuesday,sunny,17,0,700,1,2608,1
2039-03-16,Wednesday,cloudy,7,0,600,0,1529,0
2039-03-17,Thursday,rainy,10,0,700,1,2242,0
2039-03-18,Friday,sunny,22,0,500,1,3421,1
2039-03-19,Saturday,rainy,15,0,800,0,1771,0
2039-03-20,Sunday,sunny,20,1,500,0,4125,1
2039-03-21,Monday,rainy,6,0,600,0,672,0
2039-03-22,Tuesday,snowy,-10,0,500,0,887,0
2039-03-23,Wednesday,cloudy,10,0,600,0,1684,0
2039-03-24,Thursday,cloudy,6,0,700,0,1698,0
2039-03-25,Friday,sunny,21,0,700,1,2989,1
2039-03-26,Saturday,snowy,0,0,700,0,1198,0
2039-03-27,Sunday,cloudy,15,0,600,1,2950,1
2039-03-28,Monday,sunny,18,0,600,0,1919,0
2039-03-29,Tuesday,cloudy,20,0,800,0,1972,0
2039-03-30,Wednesday,cloudy,9,0,700,1,2567,1
2039-03-31,Thursday,sunny,21,0,500,1,3416,1
2039-04-01,Friday,sunny,30,0,700,0,2045,0
2039-04-02,Saturday,sunny,29,0,800,0,3212,1
2039-04-03,Sunday,cloudy,9,0,700,0,2661,1
2039-04-04,Monday,cloudy,5,0,600,0,1281,0
2039-04-05,Tuesday,cloudy,13,0,700,1,2668,1
2039-04-06,Wednesday,rainy,12,1,600,0,1818,0
2039-04-07,Thursday,rainy,15,1,700,0,1561,0
2039-04-08,Friday,cloudy,9,0,600,0,1155,0
2039-04-09,Saturday,sunny,20,1,800,0,3664,1
2039-04-10,Sunday,cloudy,7,0,700,1,3207,1
2039-04-11,Monday,cloudy,10,0,500,0,1824,0
2039-04-12,Tuesday,cloudy,12,0,700,1,2693,1
2039-04-13,Wednesday,cloudy,10,0,600,1,2395,0
2039-04-14,Thursday,sunny,30,0,600,0,2679,1
2039-04-15,Friday,snowy,1,0,600,1,1660,0
2039-04-16,Saturday,sunny,30,0,500,0,3032,1
2039-04-17,Sunday,cloudy,7,0,800,0,1832,0
2039-04-18,Monday,sunny,31,0,600,0,2661,1
2039-04-19,Tuesday,snowy,-6,0,700,1,1498,0
2039-04-20,Wednesday,sunny,20,0,600,0,2194,0
2039-04-21,Thursday,sunny,20,0,700,0,2648,1
2039-04-22,Friday,sunny,29,0,600,0,2087,0
2039-04-23,Saturday,sunny,16,0,600,0,2817,1
2039-04-24,Sunday,sunny,22,0,800,1,4183,1
2039-04-25,Monday,cloudy,11,0,600,1,2333,0
2039-04-26,Tuesday,cloudy,12,0,700,0,1380,0
2039-04-27,Wednesday,sunny,27,0,500,0,2525,1
2039-04-28,Thursday,sunny,29,1,600,0,3465,1
2039-04-29,Friday,rainy,14,0,800,0,829,0
2039-04-30,Saturday,cloudy,19,0,700,1,2990,1
2039-05-01,Sunday,rainy,16,0,600,0,1521,0
2039-05-02,Monday,cloudy,11,0,800,1,2449,0
2039-05-03,Tuesday,sunny,31,0,600,0,2655,1
2039-05-04,Wednesday,sunny,19,0,600,0,1994,0
2039-05-05,Thursday,sunny,24,0,600,0,2208,0
2039-05-06,Friday,rainy,5,0,700,0,928,0
2039-05-07,Saturday,snowy,-9,1,600,0,2116,0
2039-05-08,Sunday,cloudy,14,0,600,0,2188,0
2039-05-09,Monday,sunny,16,0,800,0,1898,0
2039-05-10,Tuesday,sunny,20,0,500,0,2711,1
2039-05-11,Wednesday,sunny,17,0,500,0,1654,0
2039-05-12,Thursday,cloudy,9,0,500,0,1311,0
2039-05-13,Friday,sunny,21,0,600,0,2217,0
2039-05-14,Saturday,snowy,-4,0,600,1,2720,1
2039-05-15,Sunday,sunny,24,0,500,0,2996,1
2039-05-16,Monday,snowy,-10,0,600,0,442,0
2039-05-17,Tuesday,rainy,13,0,600,0,916,0
2039-05-18,Wednesday,rainy,9,0,700,0,575,0
2039-05-19,Thursday,cloudy,11,0,800,0,1064,0
2039-05-20,Friday,cloudy,10,0,700,0,1348,0
2039-05-21,Saturday,cloudy,10,0,500,1,3160,1
2039-05-22,Sunday,cloudy,17,0,500,0,2521,1
2039-05-23,Monday,cloudy,20,0,700,0,1833,0
2039-05-24,Tuesday,snowy,2,0,700,0,865,0
2039-05-25,Wednesday,rainy,4,0,500,0,1338,0
2039-05-26,Thursday,rainy,5,0,600,0,1350,0
2039-05-27,Friday,rainy,5,0,700,1,2305,0
2039-05-28,Saturday,sunny,20,1,600,0,4175,1
2039-05-29,Sunday,sunny,16,0,600,1,3799,1
2039-05-30,Monday,cloudy,10,0,500,0,1376,0
2039-05-31,Tuesday,cloudy,19,0,700,0,1142,0
2039-06-01,Wednesday,rainy,8,0,700,1,2057,0
2039-06-02,Thursday,cloudy,7,0,800,1,2484,0
2039-06-03,Friday,cloudy,15,1,700,0,2376,0
2039-06-04,Saturday,cloudy,12,1,600,0,3025,1
2039-06-05,Sunday,sunny,31,0,700,0,3333,1
2039-06-06,Monday,cloudy,21,0,600,0,2227,0
2039-06-07,Tuesday,rainy,13,0,500,0,882,0
2039-06-08,Wednesday,sunny,18,0,800,0,1711,0
2039-06-09,Thursday,cloudy,11,0,600,0,1698,0
2039-06-10,Friday,cloudy,9,0,600,0,1080,0
2039-06-11,Saturday,sunny,30,0,800,0,2814,1
2039-06-12,Sunday,sunny,20,0,800,0,2951,1
2039-06-13,Monday,snowy,3,0,600,0,661,0
2039-06-14,Tuesday,sunny,16,1,500,0,3188,1
2039-06-15,Wednesday,sunny,27,0,600,0,2084,0
2039-06-16,Thursday,sunny,31,1,800,0,3086,1
2039-06-17,Friday,cloudy,17,0,600,1,2220,0
2039-06-18,Saturday,cloudy,16,0,800,0,1981,0
2039-06-19,Sunday,cloudy,7,0,500,0,2173,0
2039-06-20,Monday,sunny,21,0,600,1,3152,1
2039-06-21,Tuesday,rainy,3,0,600,1,1847,0
2039-06-22,Wednesday,sunny,19,0,600,0,1573,0
2039-06-23,Thursday,sunny,15,0,800,0,1733,0
2039-06-24,Friday,cloudy,8,0,700,0,1790,0
2039-06-25,Saturday,sunny,15,0,500,0,2748,1
2039-06-26,Sunday,rainy,15,1,600,0,2973,1
2039-06-27,Monday,snowy,3,0,700,0,533,0
2039-06-28,Tuesday,sunny,29,0,600,0,2611,1
2039-06-29,Wednesday,rainy,3,1,800,1,2806,1
2039-06-30,Thursday,rainy,14,0,500,0,916,0
2039-07-01,Friday,snowy,4,0,600,1,1910,0
2039-07-02,Saturday,sunny,21,0,500,1,4186,1
2039-07-03,Sunday,cloudy,7,0,500,0,2560,1
2039-07-04,Monday,sunny,18,1,600,0,2810,1
2039-07-05,Tuesday,rainy,16,0,800,0,607,0
2039-07-06,Wednesday,sunny,17,0,500,0,1878,0
2039-07-07,Thursday,cloudy,16,1,500,0,2297,0
2039-07-08,Friday,sunny,26,0,600,0,2517,1
2039-07-09,Saturday,sunny,31,1,700,1,5104,1
2039-07-10,Sunday,cloudy,10,0,700,0,2652,1
2039-07-11,Monday,rainy,17,0,700,0,1200,0
2039-07-12,Tuesday,cloudy,6,0,500,1,2963,1
2039-07-13,Wednesday,rainy,10,1,700,0,2073,0
2039-07-14,Thursday,sunny,28,0,700,0,2538,1
2039-07-15,Friday,cloudy,9,1,600,0,2610,1
2039-07-16,Saturday,cloudy,7,0,600,0,2389,0
2039-07-17,Sunday,sunny,24,0,700,0,3384,1
2039-07-18,Monday,cloudy,11,0,600,0,1222,0
2039-07-19,Tuesday,cloudy,15,0,500,0,1868,0
2039-07-20,Wednesday,cloudy,19,0,600,1,2211,0
2039-07-21,Thursday,rainy,4,1,600,0,1802,0
2039-07-22,Friday,cloudy,9,0,500,1,2806,1
2039-07-23,Saturday,sunny,25,0,700,0,3547,1
2039-07-24,Sunday,sunny,22,1,800,1,4419,1
2039-07-25,Monday,cloudy,17,0,600,0,1121,0
2039-07-26,Tuesday,sunny,25,1,600,1,4281,1
2039-07-27,Wednesday,sunny,31,0,700,0,2301,0
2039-07-28,Thursday,cloudy,19,0,700,0,1761,0
2039-07-29,Friday,cloudy,5,0,600,0,1493,0
2039-07-30,Saturday,sunny,30,0,700,0,3172,1
2039-07-31,Sunday,rainy,5,0,700,0,2144,0
2039-08-01,Monday,cloudy,17,1,500,1,3307,1
2039-08-02,Tuesday,sunny,18,0,600,0,2036,0
2039-08-03,Wednesday,rainy,13,0,500,0,1277,0
2039-08-04,Thursday,cloudy,22,1,800,1,3333,1
2039-08-05,Friday,cloudy,22,0,500,1,3089,1
2039-08-06,Saturday,cloudy,14,1,500,0,3244,1
2039-08-07,Sunday,sunny,31,0,600,0,3075,1
2039-08-08,Monday,cloudy,17,0,800,0,1175,0
2039-08-09,Tuesday,sunny,28,0,600,0,2448,0
2039-08-10,Wednesday,snowy,3,0,700,0,465,0
2039-08-11,Thursday,rainy,9,0,700,0,732,0
2039-08-12,Friday,cloudy,14,0,700,0,1817,0
2039-08-13,Saturday,sunny,17,0,700,0,2592,1
2039-08-14,Sunday,sunny,16,0,500,0,2563,1
2039-08-15,Monday,sunny,21,1,800,0,2523,1
2039-08-16,Tuesday,cloudy,9,0,700,0,1644,0
2039-08-17,Wednesday,sunny,17,0,800,0,1535,0
2039-08-18,Thursday,cloudy,6,0,700,0,1826,0
2039-08-19,Friday,sunny,20,0,800,1,3455,1
2039-08-20,Saturday,snowy,3,0,500,1,3002,1
2039-08-21,Sunday,sunny,21,0,600,1,4054,1
2039-08-22,Monday,snowy,-5,0,600,0,526,0
2039-08-23,Tuesday,snowy,-9,0,500,0,614,0
2039-08-24,Wednesday,cloudy,15,0,700,1,2356,0
2039-08-25,Thursday,rainy,7,1,500,1,2608,1
2039-08-26,Friday,cloudy,7,0,500,1,2474,0
2039-08-27,Saturday,cloudy,13,0,700,0,2267,0
2039-08-28,Sunday,sunny,22,0,800,0,3366,1
2039-08-29,Monday,sunny,25,0,700,1,3144,1
2039-08-30,Tuesday,cloudy,22,0,700,0,2227,0
2039-08-31,Wednesday,cloudy,5,0,600,0,1471,0
2039-09-01,Thursday,cloudy,19,0,800,0,980,0
2039-09-02,Friday,sunny,18,0,600,0,1924,0
2039-09-03,Saturday,sunny,18,0,800,0,2344,0
2039-09-04,Sunday,sunny,24,0,500,0,3292,1
2039-09-05,Monday,sunny,25,0,700,0,2118,0
2039-09-06,Tuesday,sunny,29,0,700,0,2484,0
2039-09-07,Wednesday,sunny,17,0,600,0,1696,0
2039-09-08,Thursday,sunny,21,0,700,0,2494,0
2039-09-09,Friday,rainy,9,0,700,1,2332,0
2039-09-10,Saturday,sunny,31,0,800,0,3217,1
2039-09-11,Sunday,cloudy,20,0,500,0,3111,1
2039-09-12,Monday,sunny,30,0,500,0,2745,1
2039-09-13,Tuesday,rainy,10,0,500,0,777,0
2039-09-14,Wednesday,cloudy,7,0,500,0,1854,0
2039-09-15,Thursday,sunny,29,0,600,0,2270,0
2039-09-16,Friday,cloudy,5,0,700,0,1144,0
2039-09-17,Saturday,sunny,24,0,600,0,3188,1
2039-09-18,Sunday,cloudy,6,0,700,0,2464,0
2039-09-19,Monday,sunny,21,0,600,0,1946,0
2039-09-20,Tuesday,snowy,4,0,600,1,1607,0
2039-09-21,Wednesday,cloudy,18,0,500,0,1950,0
2039-09-22,Thursday,sunny,30,0,700,1,3679,1
2039-09-23,Friday,rainy,13,0,700,1,1820,0
2039-09-24,Saturday,sunny,29,0,600,1,4221,1
2039-09-25,Sunday,rainy,9,1,600,1,3277,1
2039-09-26,Monday,cloudy,17,1,500,0,2176,0
2039-09-27,Tuesday,rainy,11,0,700,0,636,0
2039-09-28,Wednesday,sunny,24,0,700,1,3586,1
2039-09-29,Thursday,rainy,11,0,700,0,1268,0
2039-09-30,Friday,rainy,11,0,500,0,1286,0
2039-10-01,Saturday,sunny,20,0,500,0,3707,1
2039-10-02,Sunday,sunny,26,0,500,0,3217,1
2039-10-03,Monday,sunny,28,0,500,0,2103,0
2039-10-04,Tuesday,snowy,0,1,500,0,1182,0
2039-10-05,Wednesday,sunny,21,0,500,1,3593,1
2039-10-06,Thursday,cloudy,12,0,600,0,1434,0
2039-10-07,Friday,sunny,22,1,600,0,3222,1
2039-10-08,Saturday,sunny,22,0,600,0,3022,1
2039-10-09,Sunday,cloudy,6,0,600,0,2516,1
2039-10-10,Monday,snowy,3,0,700,0,735,0
2039-10-11,Tuesday,cloudy,14,0,700,0,1629,0
2039-10-12,Wednesday,rainy,4,0,600,1,1993,0
2039-10-13,Thursday,cloudy,22,0,700,0,1538,0
2039-10-14,Friday,sunny,30,0,800,0,2309,0
2039-10-15,Saturday,sunny,19,0,600,1,3928,1
2039-10-16,Sunday,cloudy,9,0,500,0,2260,0
2039-10-17,Monday,snowy,-7,0,800,0,716,0
2039-10-18,Tuesday,rainy,9,1,800,1,2307,0
2039-10-19,Wednesday,sunny,24,0,500,0,2318,0
2039-10-20,Thursday,sunny,31,0,500,0,2429,0
2039-10-21,Friday,sunny,27,0,700,0,1931,0
2039-10-22,Saturday,snowy,-10,0,600,0,1136,0
2039-10-23,Sunday,rainy,4,0,800,0,1342,0
2039-10-24,Monday,rainy,15,0,500,0,1209,0
2039-10-25,Tuesday,sunny,31,1,800,0,3094,1
2039-10-26,Wednesday,cloudy,19,1,500,0,2779,1
2039-10-27,Thursday,cloudy,16,1,600,0,2365,0
2039-10-28,Friday,sunny,24,0,800,1,2788,1
2039-10-29,Saturday,cloudy,17,1,500,1,4053,1
2039-10-30,Sunday,sunny,25,0,500,0,3543,1
2039-10-31,Monday,sunny,17,1,800,0,2803,1
2039-11-01,Tuesday,rainy,8,1,500,0,1657,0
2039-11-02,Wednesday,rainy,12,1,500,0,1917,0
2039-11-03,Thursday,cloudy,15,0,600,0,1302,0
2039-11-04,Friday,cloudy,10,0,700,0,1338,0
2039-11-05,Saturday,sunny,15,0,700,1,4167,1
2039-11-06,Sunday,rainy,8,0,800,0,1408,0
2039-11-07,Monday,rainy,7,0,600,0,861,0
2039-11-08,Tuesday,rainy,9,0,600,0,1123,0
2039-11-09,Wednesday,rainy,8,0,600,1,2348,0
2039-11-10,Thursday,sunny,26,0,700,0,2691,1
2039-11-11,Friday,sunny,26,0,700,1,3480,1
2039-11-12,Saturday,cloudy,11,1,800,0,2984,1
2039-11-13,Sunday,sunny,16,0,800,1,3553,1
2039-11-14,Monday,rainy,14,0,600,0,814,0
2039-11-15,Tuesday,sunny,15,0,600,0,1507,0
2039-11-16,Wednesday,sunny,26,0,700,1,3006,1
2039-11-17,Thursday,sunny,21,0,500,0,2654,1
2039-11-18,Friday,snowy,-8,0,500,0,1038,0
2039-11-19,Saturday,sunny,17,1,800,1,4068,1
2039-11-20,Sunday,cloudy,14,0,600,0,2389,0
2039-11-21,Monday,cloudy,15,0,600,0,1187,0
2039-11-22,Tuesday,sunny,19,0,600,0,1857,0
2039-11-23,Wednesday,cloudy,6,0,700,0,1700,0
2039-11-24,Thursday,rainy,10,0,500,0,1327,0
2039-11-25,Friday,cloudy,18,0,700,0,1569,0
2039-11-26,Saturday,rainy,10,0,600,0,1517,0
2039-11-27,Sunday,sunny,20,0,800,0,2745,1
2039-11-28,Monday,sunny,15,0,600,0,1749,0
2039-11-29,Tuesday,snowy,-3,0,800,0,333,0
2039-11-30,Wednesday,sunny,15,1,600,0,2767,1
2039-12-01,Thursday,cloudy,12,0,800,0,1360,0
2039-12-02,Friday,rainy,13,1,800,0,1911,0
2039-12-03,Saturday,sunny,24,0,600,0,3293,1
2039-12-04,Sunday,rainy,14,0,600,1,2964,1
2039-12-05,Monday,sunny,30,0,600,0,2263,0
2039-12-06,Tuesday,sunny,19,0,700,0,1898,0
2039-12-07,Wednesday,sunny,30,0,600,0,2539,1
2039-12-08,Thursday,rainy,10,0,600,0,669,0
2039-12-09,Friday,sunny,26,0,700,0,2611,1
2039-12-10,Saturday,rainy,17,0,700,1,3199,1
2039-12-11,Sunday,snowy,-5,1,500,0,2054,0
2039-12-12,Monday,cloudy,9,1,500,0,2069,0
2039-12-13,Tuesday,cloudy,5,0,500,0,1693,0
2039-12-14,Wednesday,cloudy,14,0,500,1,2555,1
2039-12-15,Thursday,sunny,28,0,600,1,3367,1
2039-12-16,Friday,cloudy,7,0,700,0,1337,0
2039-12-17,Saturday,cloudy,10,0,600,1,3723,1
2039-12-18,Sunday,snowy,-6,0,500,0,1921,0
2039-12-19,Monday,snowy,4,1,600,0,1486,0
2039-12-20,Tuesday,rainy,3,0,800,0,567,0
2039-12-21,Wednesday,rainy,4,0,600,1,2273,0
2039-12-22,Thursday,cloudy,16,0,800,0,1377,0
2039-12-23,Friday,cloudy,9,0,500,0,1924,0
2039-12-24,Saturday,rainy,16,0,500,0,1869,0
2039-12-25,Sunday,sunny,23,0,700,0,3117,1
2039-12-26,Monday,snowy,1,0,600,0,1107,0
2039-12-27,Tuesday,cloudy,13,1,700,0,2113,0
2039-12-28,Wednesday,cloudy,7,0,800,0,1494,0
2039-12-29,Thursday,rainy,3,0,600,0,893,0
2039-12-30,Friday,snowy,-5,1,700,0,1426,0
2039-12-31,Saturday,sunny,29,0,700,0,3320,1
2040-01-01,Sunday,rainy,12,0,800,0,1291,0
2040-01-02,Monday,cloudy,18,0,600,0,1067,0
2040-01-03,Tuesday,sunny,21,1,500,1,4059,1
2040-01-04,Wednesday,rainy,6,0,600,1,1981,0
2040-01-05,Thursday,cloudy,9,0,800,1,2645,1
2040-01-06,Friday,cloudy,20,0,500,0,1929,0
2040-01-07,Saturday,sunny,17,0,500,0,2825,1
2040-01-08,Sunday,cloudy,21,0,600,1,3771,1
2040-01-09,Monday,cloudy,17,0,700,0,1776,0
2040-01-10,Tuesday,cloudy,10,1,600,1,3596,1
2040-01-11,Wednesday,sunny,19,0,500,1,2797,1
2040-01-12,Thursday,snowy,0,1,700,0,999,0
2040-01-13,Friday,cloudy,21,0,500,0,1732,0
2040-01-14,Saturday,rainy,7,0,500,0,2299,0
2040-01-15,Sunday,cloudy,10,1,600,0,3334,1
2040-01-16,Monday,sunny,24,0,600,1,3004,1
2040-01-17,Tuesday,cloudy,5,0,600,0,1341,0
2040-01-18,Wednesday,cloudy,14,0,500,1,2431,0
2040-01-19,Thursday,cloudy,21,0,600,0,1550,0
2040-01-20,Friday,cloudy,7,0,700,0,1308,0
2040-01-21,Saturday,cloudy,6,0,600,0,2241,0
2040-01-22,Sunday,sunny,31,0,600,0,2911,1
2040-01-23,Monday,cloudy,8,0,500,0,1244,0
2040-01-24,Tuesday,sunny,16,0,500,0,2132,0
2040-01-25,Wednesday,sunny,19,0,800,0,1911,0
2040-01-26,Thursday,snowy,-1,0,600,1,1306,0
2040-01-27,Friday,cloudy,5,0,600,0,1274,0
2040-01-28,Saturday,cloudy,5,0,800,0,1822,0
2040-01-29,Sunday,cloudy,8,1,700,0,3330,1
2040-01-30,Monday,snowy,-4,0,700,0,321,0
2040-01-31,Tuesday,cloudy,18,0,700,0,1469,0
2040-02-01,Wednesday,rainy,16,0,500,1,2435,0
2040-02-02,Thursday,sunny,16,0,800,0,1713,0
2040-02-03,Friday,snowy,-10,0,800,0,510,0
2040-02-04,Saturday,rainy,7,0,500,0,1835,0
2040-02-05,Sunday,rainy,8,0,700,0,2070,0
2040-02-06,Monday,sunny,30,0,600,0,2684,1
2040-02-07,Tuesday,sunny,30,0,700,0,2569,1
2040-02-08,Wednesday,sunny,20,0,500,0,2288,0
2040-02-09,Thursday,sunny,24,0,600,1,3279,1
2040-02-10,Friday,rainy,4,0,500,0,1156,0
2040-02-11,Saturday,sunny,21,1,600,0,4115,1
2040-02-12,Sunday,sunny,31,0,500,0,3153,1
2040-02-13,Monday,sunny,17,0,600,1,2918,1
2040-02-14,Tuesday,sunny,26,0,700,0,1983,0
2040-02-15,Wednesday,sunny,16,0,800,0,1513,0
2040-02-16,Thursday,rainy,9,0,500,0,1090,0
2040-02-17,Friday,cloudy,21,0,800,0,1608,0
2040-02-18,Saturday,sunny,26,0,600,0,3172,1
2040-02-19,Sunday,cloudy,13,0,700,0,2523,1
2040-02-20,Monday,cloudy,18,0,600,1,2107,0
2040-02-21,Tuesday,sunny,16,1,800,1,3783,1
2040-02-22,Wednesday,cloudy,8,0,700,0,1486,0
2040-02-23,Thursday,rainy,14,0,600,0,1313,0
2040-02-24,Friday,rainy,5,0,600,0,1198,0
2040-02-25,Saturday,rainy,7,0,800,0,1999,0
2040-02-26,Sunday,sunny,30,0,700,1,4317,1
2040-02-27,Monday,snowy,-5,0,600,0,936,0
2040-02-28,Tuesday,rainy,3,1,500,1,2585,1
2040-02-29,Wednesday,snowy,-9,0,700,0,297,0
2040-03-01,Thursday,sunny,31,0,800,0,2275,0
2040-03-02,Friday,snowy,-8,0,600,1,1624,0
2040-03-03,Saturday,rainy,10,0,800,0,1916,0
2040-03-04,Sunday,rainy,10,1,500,0,2534,1
2040-03-05,Monday,sunny,20,0,800,0,1817,0
2040-03-06,Tuesday,rainy,14,1,700,0,1885,0
2040-03-07,Wednesday,snowy,-2,0,600,0,528,0
2040-03-08,Thursday,cloudy,22,0,600,1,2713,1
2040-03-09,Friday,cloudy,6,1,700,1,3172,1
2040-03-10,Saturday,snowy,-8,0,600,1,2060,0
2040-03-11,Sunday,cloudy,14,0,800,0,2327,0
2040-03-12,Monday,cloudy,7,0,700,1,2312,0
2040-03-13,Tuesday,cloudy,16,0,600,0,1073,0
2040-03-14,Wednesday,snowy,-1,0,800,0,100,0
2040-03-15,Thursday,sunny,30,0,600,0,2353,0
2040-03-16,Friday,cloudy,16,0,700,0,1280,0
2040-03-17,Saturday,cloudy,12,0,700,0,2549,1
2040-03-18,Sunday,rainy,7,1,800,0,2165,0
2040-03-19,Monday,cloudy,15,0,500,0,1479,0
2040-03-20,Tuesday,snowy,-1,0,600,1,1699,0
2040-03-21,Wednesday,snowy,-8,0,600,0,348,0
2040-03-22,Thursday,sunny,23,0,600,0,2677,1
2040-03-23,Friday,cloudy,16,0,600,1,2719,1
2040-03-24,Saturday,sunny,20,0,700,0,3542,1
2040-03-25,Sunday,sunny,30,0,600,1,4082,1
2040-03-26,Monday,cloudy,18,0,600,1,2335,0
2040-03-27,Tuesday,snowy,1,0,500,0,727,0
2040-03-28,Wednesday,rainy,6,0,600,0,756,0
2040-03-29,Thursday,sunny,24,0,700,0,2157,0
2040-03-30,Friday,sunny,26,0,500,0,2825,1
2040-03-31,Saturday,cloudy,12,0,500,0,2756,1
2040-04-01,Sunday,cloudy,5,0,600,0,2460,0
2040-04-02,Monday,sunny,28,0,500,0,2609,1
2040-04-03,Tuesday,rainy,9,0,500,0,763,0
2040-04-04,Wednesday,snowy,-5,1,800,0,1450,0
2040-04-05,Thursday,cloudy,18,0,700,1,2190,0
2040-04-06,Friday,rainy,4,0,600,0,1289,0
2040-04-07,Saturday,sunny,23,0,600,1,3906,1
2040-04-08,Sunday,rainy,15,0,800,0,1891,0
2040-04-09,Monday,cloudy,16,0,500,0,1862,0
2040-04-10,Tuesday,sunny,19,1,600,0,2512,1
2040-04-11,Wednesday,snowy,-9,0,600,1,1884,0
2040-04-12,Thursday,cloudy,11,0,700,0,1065,0
2040-04-13,Friday,rainy,9,0,800,0,1002,0
2040-04-14,Saturday,sunny,24,0,600,0,3187,1
2040-04-15,Sunday,sunny,31,0,600,0,3057,1
2040-04-16,Monday,sunny,28,0,700,0,2013,0
2040-04-17,Tuesday,cloudy,15,1,800,0,2187,0
2040-04-18,Wednesday,cloudy,10,0,800,1,2647,1
2040-04-19,Thursday,sunny,22,0,700,0,1937,0
2040-04-20,Friday,cloudy,21,1,800,0,2074,0
2040-04-21,Saturday,cloudy,22,0,500,1,3551,1
2040-04-22,Sunday,rainy,14,0,600,0,1540,0
2040-04-23,Monday,cloudy,13,0,500,1,2337,0
2040-04-24,Tuesday,snowy,-4,1,500,0,1308,0
2040-04-25,Wednesday,cloudy,20,0,700,0,1510,0
2040-04-26,Thursday,cloudy,22,0,800,0,1360,0
2040-04-27,Friday,sunny,30,0,700,1,3157,1
2040-04-28,Saturday,sunny,30,0,700,1,3934,1
2040-04-29,Sunday,sunny,18,0,500,1,3609,1
2040-04-30,Monday,cloudy,11,1,700,0,2038,0
2040-05-01,Tuesday,sunny,15,0,600,1,2835,1
2040-05-02,Wednesday,sunny,15,0,700,1,3124,1
2040-05-03,Thursday,rainy,17,0,600,0,576,0
2040-05-04,Friday,sunny,22,1,600,0,2700,1
2040-05-05,Saturday,sunny,22,0,600,1,4525,1
2040-05-06,Sunday,sunny,24,1,600,0,3685,1
2040-05-07,Monday,rainy,3,1,500,0,2166,0
2040-05-08,Tuesday,sunny,28,1,600,1,3779,1
2040-05-09,Wednesday,cloudy,18,1,600,0,2421,0
2040-05-10,Thursday,cloudy,14,1,700,1,3397,1
2040-05-11,Friday,cloudy,20,0,700,0,1913,0
2040-05-12,Saturday,cloudy,13,0,800,0,2157,0
2040-05-13,Sunday,rainy,6,0,700,0,2250,0
2040-05-14,Monday,sunny,30,0,600,0,2300,0
2040-05-15,Tuesday,sunny,22,0,700,0,2366,0
2040-05-16,Wednesday,sunny,21,0,600,0,2074,0
2040-05-17,Thursday,sunny,25,0,500,0,2650,1
2040-05-18,Friday,sunny,20,1,700,0,2758,1
2040-05-19,Saturday,sunny,29,0,500,1,4522,1
2040-05-20,Sunday,cloudy,18,0,500,0,2505,1
2040-05-21,Monday,cloudy,19,0,700,0,1536,0
2040-05-22,Tuesday,sunny,20,0,700,0,2653,1
2040-05-23,Wednesday,rainy,15,0,700,0,832,0
2040-05-24,Thursday,sunny,24,1,600,0,3436,1
2040-05-25,Friday,sunny,28,0,800,1,3155,1
2040-05-26,Saturday,cloudy,20,0,700,1,3571,1
2040-05-27,Sunday,sunny,27,0,700,0,3401,1
2040-05-28,Monday,sunny,25,0,700,1,3426,1
2040-05-29,Tuesday,cloudy,7,0,600,1,2234,0
2040-05-30,Wednesday,snowy,-3,0,500,0,1015,0
2040-05-31,Thursday,rainy,14,1,700,0,1390,0
2040-06-01,Friday,sunny,17,0,700,1,2928,1
2040-06-02,Saturday,rainy,4,0,600,1,3132,1
2040-06-03,Sunday,rainy,7,1,700,0,3029,1
2040-06-04,Monday,cloudy,18,1,600,0,2557,1
2040-06-05,Tuesday,rainy,6,0,600,0,799,0
2040-06-06,Wednesday,cloudy,19,0,600,0,1756,0
2040-06-07,Thursday,sunny,17,0,500,1,3134,1
2040-06-08,Friday,cloudy,5,0,500,1,2429,0
2040-06-09,Saturday,cloudy,19,0,700,0,2557,1
2040-06-10,Sunday,cloudy,6,0,600,0,2679,1
2040-06-11,Monday,cloudy,22,0,500,1,2603,1
2040-06-12,Tuesday,snowy,-10,0,800,0,398,0
2040-06-13,Wednesday,snowy,-2,0,500,0,810,0
2040-06-14,Thursday,rainy,5,1,700,0,1866,0
2040-06-15,Friday,rainy,4,0,800,0,395,0
2040-06-16,Saturday,snowy,-7,0,600,0,1380,0
2040-06-17,Sunday,sunny,30,0,700,0,2925,1
2040-06-18,Monday,sunny,15,0,800,0,1436,0
2040-06-19,Tuesday,cloudy,13,0,800,1,2497,0
2040-06-20,Wednesday,rainy,11,0,600,1,1738,0
2040-06-21,Thursday,cloudy,12,0,600,0,1192,0
2040-06-22,Friday,rainy,8,0,600,0,1134,0
