date,weekday,weather,temperature,is_holiday,ticket_price,event,visitors,high_attendance
2023-11-30,Thursday,snowy,7,0,500,1,2144,0
2023-12-01,Friday,snowy,-5,0,600,1,1530,0
2023-12-02,Saturday,cloudy,-9,1,500,0,2658,1
2023-12-03,Sunday,snowy,-6,1,600,0,2429,0
2023-12-04,Monday,sunny,-7,0,800,1,1983,0
2023-12-05,Tuesday,cloudy,3,0,700,1,1825,0
2023-12-06,Wednesday,cloudy,-5,0,600,1,1418,0
2023-12-07,Thursday,rainy,-10,0,600,0,1373,0
2023-12-08,Friday,cloudy,-4,0,600,0,1030,0
2023-12-09,Saturday,rainy,-1,1,500,0,2378,0
2023-12-10,Sunday,sunny,-2,1,800,0,3062,1
2023-12-11,Monday,sunny,-9,0,800,0,2164,0
2023-12-12,Tuesday,sunny,-3,0,600,0,1233,0
2023-12-13,Wednesday,sunny,-8,0,600,1,2960,1
2023-12-14,Thursday,sunny,-10,0,800,0,2360,0
2023-12-15,Friday,snowy,4,0,600,0,1041,0
2023-12-16,Saturday,sunny,-1,1,800,0,1905,0
2023-12-17,Sunday,cloudy,-8,1,800,0,2080,0
2023-12-18,Monday,rainy,3,0,600,0,1187,0
2023-12-19,Tuesday,sunny,4,0,600,0,1450,0
2023-12-20,Wednesday,snowy,-3,0,600,0,1192,0
2023-12-21,Thursday,sunny,-6,0,800,0,1839,0
2023-12-22,Friday,cloudy,-7,0,800,0,1315,0
2023-12-23,Saturday,cloudy,-5,1,600,0,2299,0
2023-12-24,Sunday,sunny,-10,1,500,0,2860,1
2023-12-25,Monday,cloudy,-5,0,500,1,1508,0
2023-12-26,Tuesday,sunny,-10,0,500,1,2877,1
2023-12-27,Wednesday,rainy,-10,0,800,1,1969,0
2023-12-28,Thursday,rainy,3,0,800,0,414,0
2023-12-29,Friday,sunny,-10,0,700,0,2085,0
2023-12-30,Saturday,cloudy,4,1,800,0,2541,1
2023-12-31,Sunday,rainy,4,1,700,0,2239,0
2024-01-01,Monday,sunny,-3,0,500,0,1519,0
2024-01-02,Tuesday,rainy,-2,0,700,0,1311,0
2024-01-03,Wednesday,snowy,3,0,500,1,1962,0
2024-01-04,Thursday,cloudy,-5,0,800,1,2365,0
2024-01-05,Friday,cloudy,-5,0,600,1,1854,0
2024-01-06,Saturday,cloudy,-1,1,500,1,3622,1
2024-01-07,Sunday,sunny,-8,1,500,0,2362,0
2024-01-08,Monday,sunny,1,0,600,0,1249,0
2024-01-09,Tuesday,sunny,-1,0,600,0,2030,0
2024-01-10,Wednesday,sunny,2,0,800,0,2083,0
2024-01-11,Thursday,cloudy,-10,0,600,1,2331,0
2024-01-12,Friday,cloudy,4,0,700,0,695,0
2024-01-13,Saturday,sunny,-7,1,700,0,2374,0
2024-01-14,Sunday,rainy,3,1,600,1,2499,0
2024-01-15,Monday,rainy,-2,0,700,0,120,0
2024-01-16,Tuesday,snowy,-2,0,700,0,975,0
2024-01-17,Wednesday,sunny,-2,0,700,1,2316,0
2024-01-18,Thursday,cloudy,-5,0,600,0,788,0
2024-01-19,Friday,cloudy,3,0,500,0,1730,0
2024-01-20,Saturday,cloudy,1,1,800,0,2997,1
2024-01-21,Sunday,cloudy,-8,1,800,0,1627,0
2024-01-22,Monday,cloudy,-3,0,800,0,1409,0
2024-01-23,Tuesday,sunny,-1,0,500,0,1757,0
2024-01-24,Wednesday,cloudy,-10,0,600,0,1738,0
2024-01-25,Thursday,sunny,-7,0,700,0,2396,0
2024-01-26,Friday,sunny,2,0,800,0,1539,0
2024-01-27,Saturday,sunny,0,1,800,0,3143,1
2024-01-28,Sunday,sunny,-1,1,700,0,3127,1
2024-01-29,Monday,sunny,-10,0,600,0,2250,0
2024-01-30,Tuesday,cloudy,-7,0,700,0,1581,0
2024-01-31,Wednesday,cloudy,-1,0,800,1,1824,0
2024-02-01,Thursday,sunny,-8,0,600,0,955,0
2024-02-02,Friday,sunny,4,0,500,0,1271,0
2024-02-03,Saturday,sunny,2,1,500,0,2379,0
2024-02-04,Sunday,rainy,-5,1,500,0,2148,0
2024-02-05,Monday,snowy,-3,0,600,0,152,0
2024-02-06,Tuesday,snowy,2,0,500,1,2133,0
2024-02-07,Wednesday,snowy,-10,0,500,0,190,0
2024-02-08,Thursday,snowy,-8,0,700,0,709,0
2024-02-09,Friday,sunny,-7,0,700,0,1651,0
2024-02-10,Saturday,rainy,4,1,600,0,1774,0
2024-02-11,Sunday,sunny,-6,1,800,0,3408,1
2024-02-12,Monday,cloudy,-6,0,800,0,1359,0
2024-02-13,Tuesday,sunny,2,0,500,1,2643,1
2024-02-14,Wednesday,sunny,-1,0,500,1,2247,0
2024-02-15,Thursday,sunny,2,0,500,1,2998,1
2024-02-16,Friday,rainy,-1,0,500,1,1765,0
2024-02-17,Saturday,cloudy,-1,1,800,0,1945,0
2024-02-18,Sunday,cloudy,2,1,800,1,3454,1
2024-02-19,Monday,snowy,-9,0,700,0,927,0
2024-02-20,Tuesday,cloudy,3,0,500,1,2057,0
2024-02-21,Wednesday,sunny,-4,0,700,0,2013,0
2024-02-22,Thursday,snowy,-4,0,800,0,268,0
2024-02-23,Friday,rainy,0,0,700,0,217,0
2024-02-24,Saturday,snowy,-2,1,700,0,1921,0
2024-02-25,Sunday,snowy,1,1,800,1,3353,1
2024-02-26,Monday,sunny,2,0,700,0,2552,1
2024-02-27,Tuesday,sunny,-2,0,700,0,2022,0
2024-02-28,Wednesday,rainy,-9,0,800,0,1109,0
2024-02-29,Thursday,cloudy,-3,0,700,1,1823,0
2024-03-01,Friday,cloudy,14,0,500,1,2485,0
2024-03-02,Saturday,snowy,15,1,600,0,2112,0
2024-03-03,Sunday,snowy,13,1,700,0,1816,0
2024-03-04,Monday,sunny,12,0,700,0,2088,0
2024-03-05,Tuesday,rainy,14,0,800,0,933,0
2024-03-06,Wednesday,sunny,14,0,600,0,1255,0
2024-03-07,Thursday,rainy,5,0,600,0,702,0
2024-03-08,Friday,rainy,9,0,700,1,983,0
2024-03-09,Saturday,sunny,12,1,500,0,3449,1
2024-03-10,Sunday,cloudy,14,1,600,1,2860,1
2024-03-11,Monday,cloudy,12,0,500,0,919,0
2024-03-12,Tuesday,sunny,5,0,800,0,1787,0
2024-03-13,Wednesday,sunny,8,0,500,0,1014,0
2024-03-14,Thursday,cloudy,15,0,700,0,1291,0
2024-03-15,Friday,snowy,10,0,800,0,1301,0
2024-03-16,Saturday,snowy,10,1,800,0,2015,0
2024-03-17,Sunday,sunny,7,1,700,0,2799,1
2024-03-18,Monday,sunny,13,0,700,1,3401,1
2024-03-19,Tuesday,sunny,11,0,800,0,1383,0
2024-03-20,Wednesday,cloudy,10,0,600,0,516,0
2024-03-21,Thursday,cloudy,7,0,500,0,616,0
2024-03-22,Friday,rainy,7,0,700,0,608,0
2024-03-23,Saturday,cloudy,14,1,500,0,1401,0
2024-03-24,Sunday,snowy,10,1,700,1,2649,1
2024-03-25,Monday,cloudy,9,0,600,0,1689,0
2024-03-26,Tuesday,sunny,13,0,500,0,1641,0
2024-03-27,Wednesday,cloudy,16,0,800,0,1693,0
2024-03-28,Thursday,sunny,5,0,700,0,2085,0
2024-03-29,Friday,cloudy,7,0,500,0,1072,0
2024-03-30,Saturday,cloudy,6,1,600,0,2825,1
2024-03-31,Sunday,sunny,11,1,800,0,2805,1
2024-04-01,Monday,cloudy,16,0,500,0,622,0
2024-04-02,Tuesday,sunny,15,0,500,0,1670,0
2024-04-03,Wednesday,cloudy,9,0,700,0,1687,0
2024-04-04,Thursday,cloudy,12,0,700,0,1434,0
2024-04-05,Friday,cloudy,11,0,500,0,1032,0
2024-04-06,Saturday,sunny,8,1,600,1,4684,1
2024-04-07,Sunday,rainy,12,1,700,0,1604,0
2024-04-08,Monday,cloudy,5,0,800,0,1501,0
2024-04-09,Tuesday,cloudy,6,0,500,0,1000,0
2024-04-10,Wednesday,cloudy,15,0,800,1,2556,1
2024-04-11,Thursday,sunny,5,0,800,0,2076,0
2024-04-12,Friday,cloudy,6,0,700,1,1561,0
2024-04-13,Saturday,rainy,13,1,700,0,2200,0
2024-04-14,Sunday,cloudy,13,1,600,0,2065,0
2024-04-15,Monday,rainy,11,0,800,1,2423,0
2024-04-16,Tuesday,cloudy,5,0,500,0,543,0
2024-04-17,Wednesday,sunny,17,0,600,1,2082,0
2024-04-18,Thursday,sunny,17,0,500,0,909,0
2024-04-19,Friday,cloudy,5,0,500,1,1544,0
2024-04-20,Saturday,cloudy,17,1,700,0,2195,0
2024-04-21,Sunday,cloudy,11,1,500,0,2183,0
2024-04-22,Monday,snowy,7,0,500,1,1525,0
2024-04-23,Tuesday,sunny,16,0,600,0,1204,0
2024-04-24,Wednesday,rainy,16,0,500,0,14,0
2024-04-25,Thursday,snowy,13,0,500,0,652,0
2024-04-26,Friday,cloudy,11,0,600,1,2472,0
2024-04-27,Saturday,sunny,9,1,500,0,2908,1
2024-04-28,Sunday,rainy,8,1,600,0,2368,0
2024-04-29,Monday,rainy,14,0,700,1,1651,0
2024-04-30,Tuesday,rainy,6,0,800,1,2122,0
2024-05-01,Wednesday,sunny,7,0,500,0,1418,0
2024-05-02,Thursday,rainy,9,0,700,0,1098,0
2024-05-03,Friday,rainy,13,0,500,1,856,0
2024-05-04,Saturday,snowy,14,1,500,0,1494,0
2024-05-05,Sunday,snowy,8,1,700,0,2389,0
2024-05-06,Monday,rainy,5,0,700,0,452,0
2024-05-07,Tuesday,cloudy,8,0,600,0,1633,0
2024-05-08,Wednesday,cloudy,11,0,500,0,880,0
2024-05-09,Thursday,rainy,12,0,800,0,278,0
2024-05-10,Friday,sunny,7,0,800,0,1353,0
2024-05-11,Saturday,sunny,8,1,700,1,3015,1
2024-05-12,Sunday,cloudy,9,1,600,0,2450,0
2024-05-13,Monday,cloudy,13,0,500,0,1646,0
2024-05-14,Tuesday,cloudy,16,0,600,1,1958,0
2024-05-15,Wednesday,rainy,5,0,600,1,1597,0
2024-05-16,Thursday,rainy,11,0,800,0,617,0
2024-05-17,Friday,sunny,6,0,500,0,2077,0
2024-05-18,Saturday,sunny,11,1,600,0,2552,1
2024-05-19,Sunday,cloudy,8,1,500,0,2596,1
2024-05-20,Monday,snowy,13,0,500,1,931,0
2024-05-21,Tuesday,cloudy,6,0,800,1,1516,0
2024-05-22,Wednesday,rainy,8,0,500,0,480,0
2024-05-23,Thursday,snowy,7,0,700,1,1157,0
2024-05-24,Friday,rainy,17,0,800,0,867,0
2024-05-25,Saturday,sunny,10,1,800,0,3556,1
2024-05-26,Sunday,sunny,6,1,800,0,2719,1
2024-05-27,Monday,cloudy,12,0,700,1,1631,0
2024-05-28,Tuesday,cloudy,17,0,500,0,506,0
2024-05-29,Wednesday,rainy,9,0,500,0,1497,0
2024-05-30,Thursday,sunny,9,0,600,1,2130,0
2024-05-31,Friday,rainy,17,0,700,1,1436,0
2024-06-01,Saturday,cloudy,18,1,500,0,2455,0
2024-06-02,Sunday,snowy,24,1,800,0,2101,0
2024-06-03,Monday,cloudy,19,0,700,0,1327,0
2024-06-04,Tuesday,sunny,18,0,500,0,1834,0
2024-06-05,Wednesday,rainy,28,0,700,0,932,0
2024-06-06,Thursday,rainy,21,0,500,0,968,0
2024-06-07,Friday,rainy,28,0,700,0,464,0
2024-06-08,Saturday,sunny,20,1,700,1,3969,1
2024-06-09,Sunday,sunny,27,1,800,0,2836,1
2024-06-10,Monday,sunny,20,0,600,0,2375,0
2024-06-11,Tuesday,sunny,19,0,800,0,2080,0
2024-06-12,Wednesday,rainy,20,0,700,1,2041,0
2024-06-13,Thursday,sunny,19,0,800,1,2873,1
2024-06-14,Friday,cloudy,25,0,800,0,1579,0
2024-06-15,Saturday,rainy,25,1,700,0,2095,0
2024-06-16,Sunday,sunny,18,1,800,0,2565,1
2024-06-17,Monday,cloudy,18,0,600,0,969,0
2024-06-18,Tuesday,snowy,19,0,600,0,877,0
2024-06-19,Wednesday,sunny,24,0,700,0,2038,0
2024-06-20,Thursday,cloudy,23,0,700,1,1388,0
2024-06-21,Friday,cloudy,23,0,500,0,1261,0
2024-06-22,Saturday,sunny,27,1,700,0,2998,1
2024-06-23,Sunday,snowy,23,1,800,0,2074,0
2024-06-24,Monday,sunny,24,0,700,1,3488,1
2024-06-25,Tuesday,sunny,21,0,600,0,1607,0
2024-06-26,Wednesday,rainy,26,0,800,0,637,0
2024-06-27,Thursday,rainy,22,0,500,0,1167,0
2024-06-28,Friday,sunny,29,0,800,1,1873,0
2024-06-29,Saturday,cloudy,20,1,800,0,1983,0
2024-06-30,Sunday,sunny,28,1,800,0,3112,1
2024-07-01,Monday,cloudy,19,0,500,0,1373,0
2024-07-02,Tuesday,cloudy,20,0,600,1,1582,0
2024-07-03,Wednesday,cloudy,21,0,500,0,1095,0
2024-07-04,Thursday,cloudy,21,0,600,1,1876,0
2024-07-05,Friday,cloudy,22,0,600,0,881,0
2024-07-06,Saturday,rainy,20,1,600,0,2315,0
2024-07-07,Sunday,cloudy,20,1,600,0,2265,0
2024-07-08,Monday,sunny,27,0,500,0,2178,0
2024-07-09,Tuesday,cloudy,22,0,600,0,1344,0
2024-07-10,Wednesday,cloudy,28,0,700,0,1091,0
2024-07-11,Thursday,sunny,25,0,800,0,1894,0
2024-07-12,Friday,sunny,19,0,800,0,1197,0
2024-07-13,Saturday,rainy,24,1,500,0,2155,0
2024-07-14,Sunday,cloudy,19,1,800,0,2470,0
2024-07-15,Monday,cloudy,27,0,700,0,1227,0
2024-07-16,Tuesday,rainy,23,0,700,0,773,0
2024-07-17,Wednesday,sunny,18,0,500,0,1134,0
2024-07-18,Thursday,cloudy,29,0,700,0,1404,0
2024-07-19,Friday,sunny,22,0,800,0,1714,0
2024-07-20,Saturday,rainy,24,1,500,0,1598,0
2024-07-21,Sunday,sunny,26,1,700,0,2499,0
2024-07-22,Monday,cloudy,28,0,700,0,1146,0
2024-07-23,Tuesday,sunny,26,0,500,0,1462,0
2024-07-24,Wednesday,cloudy,23,0,500,0,915,0
2024-07-25,Thursday,sunny,24,0,700,0,2370,0
2024-07-26,Friday,sunny,21,0,500,0,2409,0
2024-07-27,Saturday,sunny,24,1,700,0,2435,0
2024-07-28,Sunday,sunny,27,1,600,1,4531,1
2024-07-29,Monday,cloudy,27,0,700,0,1175,0
2024-07-30,Tuesday,sunny,27,0,700,0,1603,0
2024-07-31,Wednesday,snowy,29,0,700,0,872,0
2024-08-01,Thursday,rainy,25,0,800,1,1387,0
2024-08-02,Friday,sunny,27,0,700,1,3069,1
2024-08-03,Saturday,sunny,27,1,700,1,3717,1
2024-08-04,Sunday,sunny,23,1,700,0,2994,1
2024-08-05,Monday,sunny,21,0,800,0,2074,0
2024-08-06,Tuesday,rainy,26,0,600,0,749,0
2024-08-07,Wednesday,sunny,26,0,600,0,2267,0
2024-08-08,Thursday,rainy,26,0,600,0,248,0
2024-08-09,Friday,snowy,26,0,700,0,840,0
2024-08-10,Saturday,sunny,25,1,700,0,2833,1
2024-08-11,Sunday,cloudy,20,1,800,0,1901,0
2024-08-12,Monday,cloudy,23,0,600,0,1757,0
2024-08-13,Tuesday,cloudy,20,0,800,1,1388,0
2024-08-14,Wednesday,sunny,19,0,500,0,1379,0
2024-08-15,Thursday,rainy,28,0,800,0,53,0
2024-08-16,Friday,rainy,26,0,700,1,2138,0
2024-08-17,Saturday,cloudy,24,1,500,0,2074,0
2024-08-18,Sunday,rainy,20,1,800,0,1800,0
2024-08-19,Monday,cloudy,29,0,700,0,1094,0
2024-08-20,Tuesday,sunny,29,0,700,1,1869,0
2024-08-21,Wednesday,sunny,26,0,600,0,2518,1
2024-08-22,Thursday,snowy,28,0,500,1,2305,0
2024-08-23,Friday,sunny,18,0,800,0,2475,0
2024-08-24,Saturday,cloudy,24,1,500,0,2823,1
2024-08-25,Sunday,sunny,26,1,700,0,3704,1
2024-08-26,Monday,rainy,21,0,800,0,1093,0
2024-08-27,Tuesday,sunny,21,0,600,1,1988,0
2024-08-28,Wednesday,sunny,25,0,500,1,1957,0
2024-08-29,Thursday,sunny,25,0,700,1,2180,0
2024-08-30,Friday,cloudy,19,0,600,0,1517,0
2024-08-31,Saturday,sunny,28,1,600,0,1860,0
2024-09-01,Sunday,rainy,7,1,800,0,978,0
2024-09-02,Monday,cloudy,11,0,500,0,1491,0
2024-09-03,Tuesday,sunny,14,0,500,1,2152,0
2024-09-04,Wednesday,cloudy,9,0,800,0,632,0
2024-09-05,Thursday,sunny,13,0,500,0,1144,0
2024-09-06,Friday,sunny,14,0,500,0,1762,0
2024-09-07,Saturday,snowy,14,1,600,0,2488,0
2024-09-08,Sunday,sunny,6,1,500,0,3068,1
2024-09-09,Monday,rainy,7,0,600,1,1576,0
2024-09-10,Tuesday,rainy,9,0,700,0,1050,0
2024-09-11,Wednesday,cloudy,11,0,600,0,848,0
2024-09-12,Thursday,sunny,8,0,800,1,2228,0
2024-09-13,Friday,sunny,12,0,500,1,1864,0
2024-09-14,Saturday,sunny,14,1,800,1,3993,1
2024-09-15,Sunday,sunny,14,1,700,1,4273,1
2024-09-16,Monday,rainy,12,0,800,0,823,0
2024-09-17,Tuesday,cloudy,6,0,500,0,1240,0
2024-09-18,Wednesday,rainy,5,0,800,1,1248,0
2024-09-19,Thursday,rainy,11,0,800,1,972,0
2024-09-20,Friday,sunny,8,0,600,0,1817,0
2024-09-21,Saturday,rainy,14,1,500,0,2104,0
2024-09-22,Sunday,sunny,14,1,700,0,1893,0
2024-09-23,Monday,cloudy,8,0,700,0,1082,0
2024-09-24,Tuesday,rainy,9,0,700,1,1328,0
2024-09-25,Wednesday,rainy,6,0,800,0,891,0
2024-09-26,Thursday,sunny,9,0,700,0,1730,0
2024-09-27,Friday,sunny,11,0,800,1,2851,1
2024-09-28,Saturday,cloudy,14,1,800,0,1846,0
2024-09-29,Sunday,sunny,14,1,800,0,2775,1
2024-09-30,Monday,cloudy,8,0,500,0,1705,0
2024-10-01,Tuesday,rainy,11,0,500,0,785,0
2024-10-02,Wednesday,rainy,7,0,800,0,712,0
2024-10-03,Thursday,sunny,12,0,500,0,2340,0
2024-10-04,Friday,rainy,14,0,600,0,470,0
2024-10-05,Saturday,snowy,6,1,800,0,1876,0
2024-10-06,Sunday,rainy,14,1,700,1,3371,1
2024-10-07,Monday,rainy,9,0,800,0,668,0
2024-10-08,Tuesday,snowy,7,0,700,0,639,0
2024-10-09,Wednesday,cloudy,14,0,800,0,810,0
2024-10-10,Thursday,sunny,14,0,800,0,2105,0
2024-10-11,Friday,sunny,12,0,800,0,1825,0
2024-10-12,Saturday,sunny,9,1,800,0,2470,0
2024-10-13,Sunday,sunny,9,1,600,0,2868,1
2024-10-14,Monday,sunny,12,0,700,0,1196,0
2024-10-15,Tuesday,cloudy,11,0,600,1,2421,0
2024-10-16,Wednesday,rainy,12,0,700,0,723,0
2024-10-17,Thursday,snowy,8,0,500,0,1137,0
2024-10-18,Friday,rainy,7,0,700,1,1073,0
2024-10-19,Saturday,sunny,12,1,500,0,2644,1
2024-10-20,Sunday,cloudy,6,1,800,0,1944,0
2024-10-21,Monday,cloudy,7,0,500,0,1490,0
2024-10-22,Tuesday,sunny,6,0,700,0,1962,0
2024-10-23,Wednesday,sunny,12,0,700,0,1571,0
2024-10-24,Thursday,sunny,12,0,700,0,1579,0
2024-10-25,Friday,cloudy,13,0,800,0,1658,0
2024-10-26,Saturday,rainy,12,1,700,0,2035,0
2024-10-27,Sunday,rainy,10,1,800,0,2032,0
2024-10-28,Monday,sunny,10,0,600,1,2361,0
2024-10-29,Tuesday,sunny,11,0,500,0,1840,0
2024-10-30,Wednesday,cloudy,8,0,700,1,2147,0
2024-10-31,Thursday,sunny,12,0,800,0,1866,0
2024-11-01,Friday,sunny,8,0,600,0,1278,0
2024-11-02,Saturday,sunny,8,1,800,0,2251,0
2024-11-03,Sunday,rainy,10,1,700,0,1495,0
2024-11-04,Monday,cloudy,7,0,800,0,706,0
2024-11-05,Tuesday,sunny,9,0,500,0,1825,0
2024-11-06,Wednesday,sunny,5,0,600,1,2514,1
2024-11-07,Thursday,sunny,12,0,500,0,2420,0
2024-11-08,Friday,snowy,13,0,600,0,948,0
2024-11-09,Saturday,rainy,12,1,500,0,1465,0
2024-11-10,Sunday,sunny,7,1,600,0,1827,0
2024-11-11,Monday,sunny,12,0,700,0,1806,0
2024-11-12,Tuesday,cloudy,9,0,700,1,1545,0
2024-11-13,Wednesday,sunny,12,0,700,0,1317,0
2024-11-14,Thursday,sunny,12,0,500,0,1764,0
2024-11-15,Friday,sunny,12,0,500,0,1657,0
2024-11-16,Saturday,sunny,8,1,600,1,3768,1
2024-11-17,Sunday,cloudy,10,1,800,1,3252,1
2024-11-18,Monday,rainy,5,0,500,0,583,0
2024-11-19,Tuesday,snowy,7,0,600,0,1455,0
2024-11-20,Wednesday,sunny,13,0,500,1,3065,1
2024-11-21,Thursday,sunny,11,0,500,0,1314,0
2024-11-22,Friday,sunny,13,0,700,0,1435,0
2024-11-23,Saturday,snowy,9,1,700,0,1532,0
2024-11-24,Sunday,sunny,8,1,500,0,2768,1
2024-11-25,Monday,rainy,12,0,700,0,1224,0
2024-11-26,Tuesday,rainy,11,0,800,0,1118,0
2024-11-27,Wednesday,sunny,5,0,500,0,1560,0
2024-11-28,Thursday,sunny,8,0,700,0,1724,0
2024-11-29,Friday,cloudy,13,0,500,0,1374,0
2024-11-30,Saturday,sunny,9,1,600,0,2733,1
2024-12-01,Sunday,cloudy,3,1,800,0,1589,0
2024-12-02,Monday,sunny,-6,0,600,0,1548,0
2024-12-03,Tuesday,sunny,-8,0,500,0,1422,0
2024-12-04,Wednesday,sunny,-9,0,500,0,1072,0
2024-12-05,Thursday,rainy,-8,0,600,0,926,0
2024-12-06,Friday,sunny,0,0,500,0,2274,0
2024-12-07,Saturday,sunny,-6,1,700,0,3145,1
2024-12-08,Sunday,cloudy,-5,1,700,0,2224,0
2024-12-09,Monday,rainy,4,0,700,1,1496,0
2024-12-10,Tuesday,snowy,3,0,800,1,1211,0
2024-12-11,Wednesday,sunny,-6,0,500,1,3089,1
2024-12-12,Thursday,snowy,-9,0,800,1,507,0
2024-12-13,Friday,rainy,-4,0,800,0,177,0
2024-12-14,Saturday,sunny,-10,1,600,0,3047,1
2024-12-15,Sunday,rainy,-1,1,700,0,949,0
2024-12-16,Monday,sunny,-6,0,800,0,1016,0
2024-12-17,Tuesday,cloudy,-4,0,500,0,1151,0
2024-12-18,Wednesday,cloudy,1,0,700,1,2144,0
2024-12-19,Thursday,sunny,-2,0,500,0,1381,0
2024-12-20,Friday,cloudy,-8,0,600,0,1448,0
2024-12-21,Saturday,cloudy,-3,1,600,0,2068,0
2024-12-22,Sunday,sunny,3,1,700,1,4288,1
2024-12-23,Monday,sunny,-4,0,700,0,2125,0
2024-12-24,Tuesday,sunny,-7,0,500,1,2911,1
2024-12-25,Wednesday,cloudy,-7,0,600,0,600,0
2024-12-26,Thursday,cloudy,-10,0,800,0,852,0
2024-12-27,Friday,sunny,0,0,800,0,2491,0
2024-12-28,Saturday,sunny,-3,1,800,0,3055,1
2024-12-29,Sunday,rainy,-5,1,500,0,811,0
2024-12-30,Monday,rainy,4,0,600,0,604,0
2024-12-31,Tuesday,rainy,-6,0,700,1,1825,0
2025-01-01,Wednesday,sunny,1,0,500,1,2636,1
2025-01-02,Thursday,rainy,-8,0,500,0,1130,0
2025-01-03,Friday,cloudy,0,0,800,1,1517,0
2025-01-04,Saturday,cloudy,-9,1,500,0,2960,1
2025-01-05,Sunday,sunny,-8,1,700,0,3239,1
2025-01-06,Monday,cloudy,-2,0,800,0,824,0
2025-01-07,Tuesday,sunny,4,0,700,0,2260,0
2025-01-08,Wednesday,rainy,1,0,700,0,741,0
2025-01-09,Thursday,sunny,-4,0,700,0,1304,0
2025-01-10,Friday,sunny,-7,0,600,0,1460,0
2025-01-11,Saturday,sunny,-6,1,600,0,3260,1
2025-01-12,Sunday,sunny,-5,1,600,0,2932,1
2025-01-13,Monday,sunny,-3,0,600,0,1894,0
2025-01-14,Tuesday,rainy,-1,0,500,0,1040,0
2025-01-15,Wednesday,cloudy,-6,0,600,0,808,0
2025-01-16,Thursday,sunny,-1,0,500,1,1937,0
2025-01-17,Friday,cloudy,-3,0,600,0,1733,0
2025-01-18,Saturday,sunny,2,1,500,0,3891,1
2025-01-19,Sunday,sunny,-5,1,600,0,2688,1
2025-01-20,Monday,cloudy,-9,0,800,0,1722,0
2025-01-21,Tuesday,cloudy,0,0,600,0,788,0
2025-01-22,Wednesday,sunny,-7,0,500,0,965,0
2025-01-23,Thursday,cloudy,-4,0,500,0,569,0
2025-01-24,Friday,sunny,-3,0,700,1,2118,0
2025-01-25,Saturday,sunny,-5,1,800,0,3160,1
2025-01-26,Sunday,cloudy,-5,1,600,0,1666,0
2025-01-27,Monday,sunny,2,0,500,0,1212,0
2025-01-28,Tuesday,cloudy,-9,0,800,0,1036,0
2025-01-29,Wednesday,sunny,-7,0,600,0,1838,0
2025-01-30,Thursday,cloudy,-6,0,600,1,2218,0
2025-01-31,Friday,sunny,-3,0,800,0,2472,0
2025-02-01,Saturday,cloudy,3,1,500,0,2723,1
2025-02-02,Sunday,rainy,3,1,600,1,2305,0
2025-02-03,Monday,cloudy,2,0,700,0,1010,0
2025-02-04,Tuesday,sunny,4,0,600,0,2643,1
2025-02-05,Wednesday,sunny,4,0,600,1,2735,1
2025-02-06,Thursday,snowy,-2,0,500,1,1147,0
2025-02-07,Friday,rainy,1,0,500,0,804,0
2025-02-08,Saturday,sunny,-9,1,700,1,3492,1
2025-02-09,Sunday,cloudy,-4,1,500,1,3886,1
2025-02-10,Monday,rainy,-7,0,600,0,348,0
2025-02-11,Tuesday,cloudy,1,0,500,0,1781,0
2025-02-12,Wednesday,sunny,-3,0,600,1,2069,0
2025-02-13,Thursday,rainy,-10,0,500,0,806,0
2025-02-14,Friday,rainy,-2,0,800,0,742,0
2025-02-15,Saturday,sunny,3,1,600,1,3369,1
2025-02-16,Sunday,sunny,4,1,600,0,2995,1
2025-02-17,Monday,sunny,-3,0,800,0,1497,0
2025-02-18,Tuesday,snowy,-2,0,700,0,603,0
2025-02-19,Wednesday,sunny,-8,0,600,1,2351,0
2025-02-20,Thursday,sunny,-4,0,800,0,2281,0
2025-02-21,Friday,rainy,-9,0,600,0,570,0
2025-02-22,Saturday,sunny,-5,1,800,0,3591,1
2025-02-23,Sunday,snowy,-2,1,500,1,3600,1
2025-02-24,Monday,cloudy,-4,0,500,0,1282,0
2025-02-25,Tuesday,sunny,3,0,500,0,1542,0
2025-02-26,Wednesday,rainy,-4,0,800,0,974,0
2025-02-27,Thursday,cloudy,-1,0,700,0,1535,0
2025-02-28,Friday,cloudy,3,0,700,1,2189,0
2025-03-01,Saturday,cloudy,5,1,500,0,3138,1
2025-03-02,Sunday,sunny,9,1,500,0,3266,1
2025-03-03,Monday,snowy,9,0,600,0,0,0
2025-03-04,Tuesday,cloudy,6,0,600,0,996,0
2025-03-05,Wednesday,cloudy,13,0,700,0,660,0
2025-03-06,Thursday,sunny,5,0,500,0,1521,0
2025-03-07,Friday,sunny,5,0,600,0,1256,0
2025-03-08,Saturday,rainy,16,1,700,0,1801,0
2025-03-09,Sunday,sunny,8,1,800,0,3074,1
2025-03-10,Monday,sunny,14,0,600,0,2392,0
2025-03-11,Tuesday,cloudy,10,0,500,0,1425,0
2025-03-12,Wednesday,sunny,10,0,600,0,1235,0
2025-03-13,Thursday,sunny,14,0,500,0,1180,0
2025-03-14,Friday,cloudy,14,0,800,0,1253,0
2025-03-15,Saturday,rainy,12,1,700,0,2101,0
2025-03-16,Sunday,sunny,7,1,700,1,4752,1
2025-03-17,Monday,cloudy,11,0,600,0,1664,0
2025-03-18,Tuesday,snowy,15,0,500,1,946,0
